_id,SampleNumber,SampleDate,PartialPostalCode,LeadAmount_ppm
9849,7385718,2021-09-09 13:15:02.459208,M8Y,0.00796322423284299
9850,8807683,2021-09-09 20:05:42.883910,M5M,0.009004059648162055
9851,9217242,2021-09-10 02:56:23.308611,M2P,0.0
9852,9016817,2021-09-10 09:47:03.733313,M1J,0.0057617673018580525
9853,4182866,2021-09-10 16:37:44.158014,M4G,0.008771517033494975
9854,7322797,2021-09-10 23:28:24.582715,M4L,0.0014920631240893582
9855,9677772,2021-09-11 06:19:05.007417,M6S,0.00030512432956133
9856,2904927,2021-09-11 13:09:45.432118,M6A,0.006590959700195661
9857,3924604,2021-09-11 20:00:25.856819,M1J,0.0
9858,8438783,2021-09-12 02:51:06.281521,M5K,0.010530072438873467
9859,5524990,2021-09-12 09:41:46.706222,M1N,0.0034012328855657
9860,8366224,2021-09-12 16:32:27.130924,M4J,0.005014104022894245
9861,2695214,2021-09-12 23:23:07.555625,M6P,<0.00005
9862,6139868,2021-09-13 06:13:47.980326,M9B,0.006378386660693123
9863,5564236,2021-09-13 13:04:28.405028,M4P,<0.00005
9864,9728401,2021-09-13 19:55:08.829729,M4J,0.006758554614968976
9865,9638550,2021-09-14 02:45:49.254430,M9V,0.0
9866,6169481,2021-09-14 09:36:29.679132,M2J,0.002766528850710878
9867,7945222,2021-09-14 16:27:10.103833,M5N,0.008675969330374449
9868,9076996,2021-09-14 23:17:50.528535,M6N,<0.00005
9869,7598064,2021-09-15 06:08:30.953236,M4M,<0.00005
9870,9638297,2021-09-15 12:59:11.377937,M5V,0.002336550244256488
9871,5831315,2021-09-15 19:49:51.802639,M6N,0.01185297813307167
9872,9545857,2021-09-16 02:40:32.227340,M2K,<0.00005
9873,8105966,2021-09-16 09:31:12.652042,M1X,0.006862290161278091
9874,2426305,2021-09-16 16:21:53.076743,M6P,0.01160198929717289
9875,2523505,2021-09-16 23:12:33.501444,M5C,0.00565595989946985
9876,2032800,2021-09-17 06:03:13.926146,M9C,0.002118774976056957
9877,6828171,2021-09-17 12:53:54.350847,M4S,0.006340519899612108
9878,2869716,2021-09-17 19:44:34.775548,M1X,0.009042271384345484
9879,8953818,2021-09-18 02:35:15.200250,M4T,0.001034183594643627
9880,7752517,2021-09-18 09:25:55.624951,M5J,<0.00005
9881,6353097,2021-09-18 16:16:36.049653,M5H,0.006417238299664878
9882,5326268,2021-09-18 23:07:16.474354,M4R,0.003340132693145577
9883,6121147,2021-09-19 05:57:56.899055,M2L,<0.00005
9884,6848713,2021-09-19 12:48:37.323757,M9V,<0.00005
9885,7390603,2021-09-19 19:39:17.748458,M6N,0.001047486239307417
9886,1442576,2021-09-20 02:29:58.173160,M5E,0.008456553517990732
9887,2861783,2021-09-20 09:20:38.597861,M9C,0.001112898900548668
9888,1108102,2021-09-20 16:11:19.022562,M1H,0.0
9889,1527262,2021-09-20 23:01:59.447264,M4E,<0.00005
9890,5279892,2021-09-21 05:52:39.871965,M5V,0.010527190170938845
9891,1784310,2021-09-21 12:43:20.296666,M1K,<0.00005
9892,1634827,2021-09-21 19:34:00.721368,M3H,0.0061028684036871
9893,2657347,2021-09-22 02:24:41.146069,M8V,0.006016069376866294
9894,9647340,2021-09-22 09:15:21.570771,M9A,<0.00005
9895,4156535,2021-09-22 16:06:01.995472,M4A,0.0009445138042097475
9896,4043278,2021-09-22 22:56:42.420173,M5H,0.0071630563074645895
9897,4589912,2021-09-23 05:47:22.844875,M4W,0.010348415029571914
9898,2128018,2021-09-23 12:38:03.269576,M4V,0.011055835978282377
9899,5710968,2021-09-23 19:28:43.694277,M6R,0.0
9900,2789701,2021-09-24 02:19:24.118979,M1H,<0.00005
9901,9481661,2021-09-24 09:10:04.543680,M4A,0.006023684880813748
9902,3597015,2021-09-24 16:00:44.968382,M5R,0.004341703626820676
9903,2050740,2021-09-24 22:51:25.393083,M3A,<0.00005
9904,2049343,2021-09-25 05:42:05.817784,M5G,0.008259683779188634
9905,7841426,2021-09-25 12:32:46.242486,M5H,<0.00005
9906,3324428,2021-09-25 19:23:26.667187,M4L,<0.00005
9907,4667249,2021-09-26 02:14:07.091889,M8X,0.006089576187464652
9908,6465639,2021-09-26 09:04:47.516590,M1V,<0.00005
9909,5247378,2021-09-26 15:55:27.941291,M5P,<0.00005
9910,6625407,2021-09-26 22:46:08.365993,M6B,<0.00005
9911,5705165,2021-09-27 05:36:48.790694,M6M,<0.00005
9912,9274850,2021-09-27 12:27:29.215395,M5T,<0.00005
9913,4458865,2021-09-27 19:18:09.640097,M9B,0.003828464237747259
9914,5367729,2021-09-28 02:08:50.064798,M1S,0.008873237725589298
9915,1051139,2021-09-28 08:59:30.489500,M9R,<0.00005
9916,2220935,2021-09-28 15:50:10.914201,M8W,3.775985845190337e-06
9917,2736223,2021-09-28 22:40:51.338902,M9B,<0.00005
9918,2881021,2021-09-29 05:31:31.763604,M3A,0.002991729312407771
9919,3411713,2021-09-29 12:22:12.188305,M4A,0.004168701849454685
9920,4107789,2021-09-29 19:12:52.613006,M4M,0.00614036460446628
9921,6721638,2021-09-30 02:03:33.037708,M8Y,<0.00005
9922,2781211,2021-09-30 08:54:13.462409,M3H,0.002568218157510444
9923,5593028,2021-09-30 15:44:53.887111,M5J,0.0002876516878643461
9924,7578975,2021-09-30 22:35:34.311812,M1W,0.002904797402810541
9925,3048667,2021-10-01 05:26:14.736513,M3B,<0.00005
9926,6803513,2021-10-01 12:16:55.161215,M9N,0.0
9927,7282459,2021-10-01 19:07:35.585916,M9V,0.0071881043009964915
9928,6961692,2021-10-02 01:58:16.010618,M2J,<0.00005
9929,8053768,2021-10-02 08:48:56.435319,M1V,0.004499146328153957
9930,3750739,2021-10-02 15:39:36.860020,M8X,<0.00005
9931,8039776,2021-10-02 22:30:17.284722,M5N,0.008468987326105815
9932,5976023,2021-10-03 05:20:57.709423,M6R,0.00311710459612562
9933,6264963,2021-10-03 12:11:38.134124,M1P,<0.00005
9934,5750103,2021-10-03 19:02:18.558826,M4A,0.0064642722987653485
9935,6465020,2021-10-04 01:52:58.983527,M5E,<0.00005
9936,9408045,2021-10-04 08:43:39.408229,M1T,0.002908146979618331
9937,7158946,2021-10-04 15:34:19.832930,M4W,0.00528432597024517
9938,3186359,2021-10-04 22:25:00.257631,M2K,0.002753374097712186
9939,5600644,2021-10-05 05:15:40.682333,M1K,<0.00005
9940,3820002,2021-10-05 12:06:21.107034,M2H,0.007962485061003315
9941,1680091,2021-10-05 18:57:01.531736,M3A,0.007193473254375603
9942,3590153,2021-10-06 01:47:41.956437,M4S,0.007529356493131354
9943,5839339,2021-10-06 08:38:22.381138,M3J,0.0039940366553512085
9944,5674987,2021-10-06 15:29:02.805840,M9M,0.001595393848895046
9945,7201217,2021-10-06 22:19:43.230541,M6A,<0.00005
9946,9248276,2021-10-07 05:10:23.655242,M4A,0.00861648386027252
9947,8011942,2021-10-07 12:01:04.079944,M5V,<0.00005
9948,2457543,2021-10-07 18:51:44.504645,M6M,0.014311455437256676
9949,9912549,2021-10-08 01:42:24.929347,M9P,0.003774464140999939
9950,7161587,2021-10-08 08:33:05.354048,M2P,0.001835163423809582
9951,6827376,2021-10-08 15:23:45.778749,M1N,0.0
9952,8211344,2021-10-08 22:14:26.203451,M1G,0.0023795839707707214
9953,6749782,2021-10-09 05:05:06.628152,M2L,<0.00005
9954,1147154,2021-10-09 11:55:47.052853,M6M,<0.00005
9955,7771457,2021-10-09 18:46:27.477555,M9M,0.0057499370469271385
9956,8998428,2021-10-10 01:37:07.902256,M3B,<0.00005
9957,6400673,2021-10-10 08:27:48.326958,M3A,0.011257166164098996
9958,7065550,2021-10-10 15:18:28.751659,M6P,0.007709878783059804
9959,2358084,2021-10-10 22:09:09.176360,M8V,0.0006919110437785805
9960,4901420,2021-10-11 04:59:49.601062,M5M,0.013059425001330456
9961,6110738,2021-10-11 11:50:30.025763,M9M,<0.00005
9962,1575274,2021-10-11 18:41:10.450465,M9C,0.0
9963,5131530,2021-10-12 01:31:50.875166,M5S,0.004884936738104737
9964,8976884,2021-10-12 08:22:31.299867,M1H,0.004345041725896147
9965,4500466,2021-10-12 15:13:11.724569,M1B,0.000653068488004809
9966,1125801,2021-10-12 22:03:52.149270,M3C,0.013144157036465487
9967,7646196,2021-10-13 04:54:32.573971,M4J,0.0016189412824029665
9968,2673103,2021-10-13 11:45:12.998673,M3M,<0.00005
9969,9521403,2021-10-13 18:35:53.423374,M2J,0.004249730555627722
9970,2029120,2021-10-14 01:26:33.848076,M1R,0.011979598726507437
9971,9372201,2021-10-14 08:17:14.272777,M5H,0.006727708871736485
9972,3034941,2021-10-14 15:07:54.697478,M4S,<0.00005
9973,1934478,2021-10-14 21:58:35.122180,M4E,0.005360789562982139
9974,7838807,2021-10-15 04:49:15.546881,M1P,0.004028453632184141
9975,9119282,2021-10-15 11:39:55.971583,M4L,0.0036389755861647006
9976,4357661,2021-10-15 18:30:36.396284,M1X,0.0007413221275139456
9977,8941611,2021-10-16 01:21:16.820985,M9P,<0.00005
9978,5163499,2021-10-16 08:11:57.245687,M3J,0.010061096377978147
9979,6485187,2021-10-16 15:02:37.670388,M2J,<0.00005
9980,7087820,2021-10-16 21:53:18.095089,M5N,0.0
9981,5536670,2021-10-17 04:43:58.519791,M5R,0.008387030887735427
9982,3438362,2021-10-17 11:34:38.944492,M4G,<0.00005
9983,2347568,2021-10-17 18:25:19.369194,M9R,<0.00005
9984,6328242,2021-10-18 01:15:59.793895,M8X,0.009316612611027801
9985,7683132,2021-10-18 08:06:40.218596,M2P,0.0023149956833267205
9986,1869518,2021-10-18 14:57:20.643298,M9N,<0.00005
9987,3965607,2021-10-18 21:48:01.067999,M8Y,<0.00005
9988,2646184,2021-10-19 04:38:41.492700,M1H,0.002157311265860394
9989,5904484,2021-10-19 11:29:21.917402,M4J,0.009485931039569474
9990,5937993,2021-10-19 18:20:02.342103,M8W,0.010932818849890034
9991,8086818,2021-10-20 01:10:42.766805,M1H,0.009649715536191277
9992,6274570,2021-10-20 08:01:23.191506,M2K,0.009880012835941906
9993,9061235,2021-10-20 14:52:03.616207,M2H,0.011308912880573384
9994,9653037,2021-10-20 21:42:44.040909,M5H,<0.00005
9995,5201127,2021-10-21 04:33:24.465610,M5V,0.0
9996,9040502,2021-10-21 11:24:04.890312,M1V,0.006707804297560878
9997,6824519,2021-10-21 18:14:45.315013,M8Y,<0.00005
9998,4651452,2021-10-22 01:05:25.739714,M1L,<0.00005
9999,4462751,2021-10-22 07:56:06.164416,M4Y,<0.00005
10000,1570349,2021-10-22 14:46:46.589117,M9M,0.006154110187491462
10001,5742729,2021-10-22 21:37:27.013818,M8X,<0.00005
10002,2711973,2021-10-23 04:28:07.438520,M6G,0.008315000550003417
10003,2119903,2021-10-23 11:18:47.863221,M3J,<0.00005
10004,1300891,2021-10-23 18:09:28.287923,M1L,0.0
10005,9594923,2021-10-24 01:00:08.712624,M5N,0.0
10006,8210159,2021-10-24 07:50:49.137325,M9V,<0.00005
10007,4310035,2021-10-24 14:41:29.562027,M2P,0.004021373094047433
10008,4925927,2021-10-24 21:32:09.986728,M9R,0.0006272492394696974
10009,4583234,2021-10-25 04:22:50.411429,M3M,0.0021587668749612023
10010,2147922,2021-10-25 11:13:30.836131,M9L,0.004749077131982977
10011,5551595,2021-10-25 18:04:11.260832,M4K,<0.00005
10012,2105097,2021-10-26 00:54:51.685534,M1L,<0.00005
10013,2986854,2021-10-26 07:45:32.110235,M1N,0.0010687035271154145
10014,2592456,2021-10-26 14:36:12.534936,M3N,0.006445683737166744
10015,1999996,2021-10-26 21:26:52.959638,M2K,0.0018892587943242119
10016,2862304,2021-10-27 04:17:33.384339,M2N,0.0034855448742541926
10017,7511009,2021-10-27 11:08:13.809041,M1X,0.0073953126976720965
10018,3533241,2021-10-27 17:58:54.233742,M9W,0.0
10019,4059674,2021-10-28 00:49:34.658443,M4S,0.0
10020,1487420,2021-10-28 07:40:15.083145,M2J,0.005541999643188118
10021,5777927,2021-10-28 14:30:55.507846,M5M,0.01089353346312241
10022,6026438,2021-10-28 21:21:35.932547,M8W,0.009142072350814556
10023,4587852,2021-10-29 04:12:16.357249,M6P,<0.00005
10024,4381754,2021-10-29 11:02:56.781950,M4S,0.0060416221814006705
10025,1972658,2021-10-29 17:53:37.206652,M9W,<0.00005
10026,1557711,2021-10-30 00:44:17.631353,M4S,0.004573164215775704
10027,4141279,2021-10-30 07:34:58.056054,M1L,<0.00005
10028,8217540,2021-10-30 14:25:38.480756,M1B,<0.00005
10029,6315614,2021-10-30 21:16:18.905457,M1T,<0.00005
10030,7531322,2021-10-31 04:06:59.330159,M5B,0.004000338883233073
10031,2597334,2021-10-31 10:57:39.754860,M9P,0.015219442501563926
10032,8690613,2021-10-31 17:48:20.179561,M9N,0.005077114124357906
10033,3137476,2021-11-01 00:39:00.604263,M6B,0.010113112676918598
10034,5045332,2021-11-01 07:29:41.028964,M1R,<0.00005
10035,9146331,2021-11-01 14:20:21.453665,M4V,<0.00005
10036,7122221,2021-11-01 21:11:01.878367,M2M,0.0014782839006411163
10037,3902369,2021-11-02 04:01:42.303068,M3J,0.0065059930921855455
10038,4776790,2021-11-02 10:52:22.727770,M1C,0.0023963893413442724
10039,5637727,2021-11-02 17:43:03.152471,M1J,<0.00005
10040,2843244,2021-11-03 00:33:43.577172,M8W,0.0
10041,7488703,2021-11-03 07:24:24.001874,M8Y,0.0005965670913083256
10042,7441817,2021-11-03 14:15:04.426575,M4J,0.005189370004243153
10043,3274169,2021-11-03 21:05:44.851276,M8Z,0.013056008009789885
10044,4273025,2021-11-04 03:56:25.275978,M1V,0.004008885501496079
10045,4810414,2021-11-04 10:47:05.700679,M6J,0.0034127538701255317
10046,6835794,2021-11-04 17:37:46.125381,M8X,0.0009338737525589327
10047,6546063,2021-11-05 00:28:26.550082,M1J,<0.00005
10048,3949522,2021-11-05 07:19:06.974783,M3L,0.00011148027949598599
10049,5693397,2021-11-05 14:09:47.399485,M5G,0.001883292264792192
10050,3093230,2021-11-05 21:00:27.824186,M9A,0.0007193053262013385
10051,8764320,2021-11-06 03:51:08.248887,M6J,0.006470979253339316
10052,4296707,2021-11-06 10:41:48.673589,M1S,0.010600890903720794
10053,9513182,2021-11-06 17:32:29.098290,M1K,0.002351770543437052
10054,5820326,2021-11-07 00:23:09.522992,M5H,0.0016978279829363268
10055,1352032,2021-11-07 07:13:49.947693,M6B,0.0018714466342786623
10056,4659236,2021-11-07 14:04:30.372394,M1L,<0.00005
10057,4148325,2021-11-07 20:55:10.797096,M4S,0.004894042228271664
10058,5071302,2021-11-08 03:45:51.221797,M9V,<0.00005
10059,8475196,2021-11-08 10:36:31.646499,M3H,0.010205597353259193
10060,7242373,2021-11-08 17:27:12.071200,M3H,0.0038299559827270685
10061,7797621,2021-11-09 00:17:52.495901,M3C,0.006962729799202285
10062,1557492,2021-11-09 07:08:32.920603,M1J,0.008328290342493792
10063,2452178,2021-11-09 13:59:13.345304,M4C,0.0
10064,6179167,2021-11-09 20:49:53.770005,M5N,0.0
10065,2012440,2021-11-10 03:40:34.194707,M4J,0.002037636801828395
10066,4196270,2021-11-10 10:31:14.619408,M9R,0.0
10067,3111935,2021-11-10 17:21:55.044110,M9P,0.004586945429162195
10068,7860556,2021-11-11 00:12:35.468811,M8Z,0.004355184404419059
10069,1477270,2021-11-11 07:03:15.893512,M1C,0.006761822003547526
10070,8739841,2021-11-11 13:53:56.318214,M6H,<0.00005
10071,5157131,2021-11-11 20:44:36.742915,M6S,0.0004908673662033878
10072,7708908,2021-11-12 03:35:17.167617,M9N,<0.00005
10073,4857634,2021-11-12 10:25:57.592318,M4M,0.0
10074,3408568,2021-11-12 17:16:38.017019,M4L,0.0
10075,7692701,2021-11-13 00:07:18.441721,M8Z,0.0044015771582570406
10076,8535270,2021-11-13 06:57:58.866422,M2L,0.0
10077,9813948,2021-11-13 13:48:39.291123,M1E,0.0032277164661047245
10078,8813676,2021-11-13 20:39:19.715825,M1C,0.005313273041278875
10079,7463467,2021-11-14 03:30:00.140526,M4W,0.010594479716435201
10080,5500263,2021-11-14 10:20:40.565228,M6E,0.002558493175482495
10081,9132002,2021-11-14 17:11:20.989929,M5C,0.0
10082,8115386,2021-11-15 00:02:01.414630,M1S,0.0
10083,4544385,2021-11-15 06:52:41.839332,M3J,<0.00005
10084,8824111,2021-11-15 13:43:22.264033,M1M,0.01324892274627109
10085,4271007,2021-11-15 20:34:02.688734,M4X,0.006433580499858819
10086,2643704,2021-11-16 03:24:43.113436,M4X,0.008769981747393891
10087,2213649,2021-11-16 10:15:23.538137,M2K,0.004156372741919178
10088,4029934,2021-11-16 17:06:03.962839,M1S,<0.00005
10089,4150721,2021-11-16 23:56:44.387540,M5N,0.0007399558797581782
10090,9791704,2021-11-17 06:47:24.812241,M5T,0.00010491794816339627
10091,7701717,2021-11-17 13:38:05.236943,M2L,<0.00005
10092,8142205,2021-11-17 20:28:45.661644,M8Y,<0.00005
10093,7287189,2021-11-18 03:19:26.086346,M4V,0.003908253094748788
10094,5814097,2021-11-18 10:10:06.511047,M3A,0.004048774667353406
10095,6903182,2021-11-18 17:00:46.935748,M1N,0.008329617303874994
10096,5411823,2021-11-18 23:51:27.360450,M5E,0.0019756919958706454
10097,2485296,2021-11-19 06:42:07.785151,M8V,0.0
10098,1003221,2021-11-19 13:32:48.209852,M5B,0.011733266604318018
10099,9475029,2021-11-19 20:23:28.634554,M3K,0.006145178787854325
10100,4166668,2021-11-20 03:14:09.059255,M2N,0.0032433958148576046
10101,9266108,2021-11-20 10:04:49.483957,M4S,<0.00005
10102,3233778,2021-11-20 16:55:29.908658,M4W,0.010129973810675923
10103,1405584,2021-11-20 23:46:10.333359,M6C,0.0032698542808108147
10104,5924794,2021-11-21 06:36:50.758061,M5S,<0.00005
10105,1342128,2021-11-21 13:27:31.182762,M4J,0.004122005744473649
10106,3149467,2021-11-21 20:18:11.607464,M1L,0.004261219610912361
10107,5578437,2021-11-22 03:08:52.032165,M5V,0.011601216951651979
10108,7478066,2021-11-22 09:59:32.456866,M1T,<0.00005
10109,7903349,2021-11-22 16:50:12.881568,M6L,0.004210596121061859
10110,4345290,2021-11-22 23:40:53.306269,M1J,<0.00005
10111,4212927,2021-11-23 06:31:33.730970,M6G,0.004024147803199738
10112,6375161,2021-11-23 13:22:14.155672,M9B,0.005036246390579805
10113,5759755,2021-11-23 20:12:54.580373,M4Y,0.006017493988195421
10114,8486377,2021-11-24 03:03:35.005075,M5R,<0.00005
10115,5922634,2021-11-24 09:54:15.429776,M9R,0.003260718080292692
10116,5459939,2021-11-24 16:44:55.854477,M1P,<0.00005
10117,8546853,2021-11-24 23:35:36.279179,M5A,0.01326270487021506
10118,9178779,2021-11-25 06:26:16.703880,M9W,0.01212327612369152
10119,6260778,2021-11-25 13:16:57.128581,M1K,0.0033166061918479973
10120,4918746,2021-11-25 20:07:37.553283,M6G,<0.00005
10121,4066070,2021-11-26 02:58:17.977984,M3J,<0.00005
10122,2995266,2021-11-26 09:48:58.402686,M2P,0.0014239196468727282
10123,1226121,2021-11-26 16:39:38.827387,M5B,0.00946954625069378
10124,5980283,2021-11-26 23:30:19.252088,M9A,0.004352357037853791
10125,9172649,2021-11-27 06:20:59.676790,M4W,<0.00005
10126,1649072,2021-11-27 13:11:40.101491,M4C,0.0
10127,2587309,2021-11-27 20:02:20.526193,M6M,<0.00005
10128,3769292,2021-11-28 02:53:00.950894,M8X,0.0
10129,2517062,2021-11-28 09:43:41.375595,M5T,0.0
10130,4906023,2021-11-28 16:34:21.800297,M4A,0.00896201651488109
10131,5241907,2021-11-28 23:25:02.224998,M3N,0.008053046572619373
10132,9095200,2021-11-29 06:15:42.649699,M6E,0.012919473916244536
10133,2159549,2021-11-29 13:06:23.074401,M1M,0.00806152939814985
10134,7774742,2021-11-29 19:57:03.499102,M6B,0.00231936498879481
10135,1204301,2021-11-30 02:47:43.923804,M3B,<0.00005
10136,8199853,2021-11-30 09:38:24.348505,M2P,0.00823669049733708
10137,7719143,2021-11-30 16:29:04.773206,M6R,<0.00005
10138,8781813,2021-11-30 23:19:45.197908,M9R,<0.00005
10139,5289270,2021-12-01 06:10:25.622609,M9C,0.009230801494286065
10140,4267333,2021-12-01 13:01:06.047310,M1M,0.006461227478612351
10141,3359607,2021-12-01 19:51:46.472012,M4M,0.009545921929808
10142,1182549,2021-12-02 02:42:26.896713,M9M,<0.00005
10143,4103267,2021-12-02 09:33:07.321415,M4J,0.0012984269378249268
10144,1842027,2021-12-02 16:23:47.746116,M5C,0.0046418654011764066
10145,9629207,2021-12-02 23:14:28.170817,M9N,0.00852967072865572
10146,6042596,2021-12-03 06:05:08.595519,M1B,0.0
10147,1630506,2021-12-03 12:55:49.020220,M6R,<0.00005
10148,2003022,2021-12-03 19:46:29.444922,M5S,0.00036424356873125934
10149,3511860,2021-12-04 02:37:09.869623,M5J,0.0
10150,5819620,2021-12-04 09:27:50.294324,M5A,<0.00005
10151,9239445,2021-12-04 16:18:30.719026,M1V,1.485422466674692e-05
10152,3507629,2021-12-04 23:09:11.143727,M3K,<0.00005
10153,5850928,2021-12-05 05:59:51.568428,M6N,0.017407881099741136
10154,2836471,2021-12-05 12:50:31.993130,M3J,0.003306943315945602
10155,9493679,2021-12-05 19:41:12.417831,M6E,0.004209747081059278
10156,9506700,2021-12-06 02:31:52.842533,M5J,<0.00005
10157,9966202,2021-12-06 09:22:33.267234,M1B,0.0
10158,5388691,2021-12-06 16:13:13.691935,M5V,0.0005371486326249085
10159,4790217,2021-12-06 23:03:54.116637,M9P,0.007756690616891601
10160,3771364,2021-12-07 05:54:34.541338,M6N,<0.00005
10161,1290462,2021-12-07 12:45:14.966040,M4C,<0.00005
10162,2486077,2021-12-07 19:35:55.390741,M1K,<0.00005
10163,8421583,2021-12-08 02:26:35.815442,M3L,<0.00005
10164,9274922,2021-12-08 09:17:16.240144,M4G,0.0
10165,3969451,2021-12-08 16:07:56.664845,M3A,0.013422847555093851
10166,1498146,2021-12-08 22:58:37.089546,M6R,0.0055354117228145865
10167,4949692,2021-12-09 05:49:17.514248,M9N,0.004385530283964219
10168,1887125,2021-12-09 12:39:57.938949,M6R,0.0029919237669990702
10169,7237075,2021-12-09 19:30:38.363651,M3L,0.01323949279749674
10170,9676874,2021-12-10 02:21:18.788352,M9C,0.005951495738798315
10171,1880744,2021-12-10 09:11:59.213053,M5H,0.0
10172,4085303,2021-12-10 16:02:39.637755,M3J,<0.00005
10173,6802863,2021-12-10 22:53:20.062456,M1M,<0.00005
10174,6462150,2021-12-11 05:44:00.487157,M4J,0.001785635302206824
10175,3695832,2021-12-11 12:34:40.911859,M6S,0.006295651579460391
10176,6667487,2021-12-11 19:25:21.336560,M1B,0.00323146021358139
10177,8688633,2021-12-12 02:16:01.761262,M1N,0.00409721748238766
10178,1948662,2021-12-12 09:06:42.185963,M6C,<0.00005
10179,1924135,2021-12-12 15:57:22.610664,M6J,0.00104135554266877
10180,8457250,2021-12-12 22:48:03.035366,M3L,<0.00005
10181,3711475,2021-12-13 05:38:43.460067,M5A,0.0026110696933924252
10182,7689021,2021-12-13 12:29:23.884769,M3L,<0.00005
10183,3513034,2021-12-13 19:20:04.309470,M1H,0.00867001435162129
10184,9307646,2021-12-14 02:10:44.734171,M1P,0.0
10185,4930266,2021-12-14 09:01:25.158873,M4J,0.0
10186,4054007,2021-12-14 15:52:05.583574,M9V,0.0
10187,9462207,2021-12-14 22:42:46.008275,M4Y,0.00728037035785556
10188,4112675,2021-12-15 05:33:26.432977,M1P,0.0030842418557860416
10189,5658449,2021-12-15 12:24:06.857678,M8W,0.00363134071650191
10190,7518100,2021-12-15 19:14:47.282380,M6P,<0.00005
10191,5068171,2021-12-16 02:05:27.707081,M9R,<0.00005
10192,4754981,2021-12-16 08:56:08.131782,M5M,<0.00005
10193,2166528,2021-12-16 15:46:48.556484,M3N,0.0
10194,3707553,2021-12-16 22:37:28.981185,M6B,0.006098881969654023
10195,4441507,2021-12-17 05:28:09.405886,M1K,0.002270265622122758
10196,7306597,2021-12-17 12:18:49.830588,M9W,0.012371487202031153
10197,7933091,2021-12-17 19:09:30.255289,M5S,0.010235146093961957
10198,1179171,2021-12-18 02:00:10.679991,M5K,0.008345076195003442
10199,5240207,2021-12-18 08:50:51.104692,M6E,0.019258928101216356
10200,6628047,2021-12-18 15:41:31.529393,M1T,0.004935375668145758
10201,6155141,2021-12-18 22:32:11.954095,M6L,0.015227493195323339
10202,4320941,2021-12-19 05:22:52.378796,M1X,<0.00005
10203,3924717,2021-12-19 12:13:32.803498,M4S,0.0
10204,3380431,2021-12-19 19:04:13.228199,M1N,0.0015505140615704452
10205,1655675,2021-12-20 01:54:53.652900,M6R,0.0008848441924917032
10206,3754201,2021-12-20 08:45:34.077602,M5V,0.0
10207,4515384,2021-12-20 15:36:14.502303,M5C,0.0062305713391765175
10208,2544901,2021-12-20 22:26:54.927004,M1S,0.008075059136074772
10209,5251054,2021-12-21 05:17:35.351706,M2L,<0.00005
10210,6035061,2021-12-21 12:08:15.776407,M9N,0.012284030375481099
10211,5883008,2021-12-21 18:58:56.201109,M6S,0.0010948407297725025
10212,9715628,2021-12-22 01:49:36.625810,M9L,<0.00005
10213,4167108,2021-12-22 08:40:17.050511,M4T,0.00214374486356867
10214,7796025,2021-12-22 15:30:57.475213,M5C,0.004208851112837491
10215,9680215,2021-12-22 22:21:37.899914,M4Y,0.006920552982602094
10216,4691480,2021-12-23 05:12:18.324616,M9M,<0.00005
10217,3674582,2021-12-23 12:02:58.749317,M6S,<0.00005
10218,3143552,2021-12-23 18:53:39.174018,M9V,<0.00005
10219,7260884,2021-12-24 01:44:19.598720,M5C,0.009268030926072354
10220,3880095,2021-12-24 08:35:00.023421,M5S,0.014662742691867289
10221,7840419,2021-12-24 15:25:40.448122,M6N,0.0006939414234743138
10222,3464297,2021-12-24 22:16:20.872824,M2K,0.0
10223,8342672,2021-12-25 05:07:01.297525,M1H,0.0019725748218624496
10224,4283307,2021-12-25 11:57:41.722227,M3J,0.013663106035308608
10225,8097317,2021-12-25 18:48:22.146928,M6N,<0.00005
10226,1453066,2021-12-26 01:39:02.571629,M4X,<0.00005
10227,4108092,2021-12-26 08:29:42.996331,M1C,0.005635929178715549
10228,3683045,2021-12-26 15:20:23.421032,M6B,0.009220338817193694
10229,3600926,2021-12-26 22:11:03.845733,M5P,<0.00005
10230,6067494,2021-12-27 05:01:44.270435,M5J,0.0
10231,5045373,2021-12-27 11:52:24.695136,M1P,0.0016722858491752162
10232,5221908,2021-12-27 18:43:05.119838,M5J,0.006565469513381966
10233,6378888,2021-12-28 01:33:45.544539,M1M,0.0
10234,2800798,2021-12-28 08:24:25.969240,M8V,<0.00005
10235,9085711,2021-12-28 15:15:06.393942,M9P,0.00018959807354975225
10236,2867509,2021-12-28 22:05:46.818643,M1S,0.0
10237,3829670,2021-12-29 04:56:27.243345,M5V,<0.00005
10238,8157943,2021-12-29 11:47:07.668046,M1T,<0.00005
10239,3962241,2021-12-29 18:37:48.092747,M1N,<0.00005
10240,5766686,2021-12-30 01:28:28.517449,M1X,0.0048499133043868655
10241,2521662,2021-12-30 08:19:08.942150,M1P,5.21938671578584e-05
10242,6800831,2021-12-30 15:09:49.366851,M2N,<0.00005
10243,6797692,2021-12-30 22:00:29.791553,M6J,<0.00005
10244,2281914,2021-12-31 04:51:10.216254,M5H,0.00531788075843483
10245,8870573,2021-12-31 11:41:50.640956,M3J,0.005498904276991389
10246,7988896,2021-12-31 18:32:31.065657,M6R,0.004276038910823578
10247,8055644,2022-01-01 01:23:11.490358,M9V,0.0032537547629883532
10248,3194918,2022-01-01 08:13:51.915060,M1L,<0.00005
10249,2084491,2022-01-01 15:04:32.339761,M5V,<0.00005
